route_code,cyclenumber,unlockedat,unlockedattime,lockedat,lockedattime,startstationname,endstationname,rfidnumber,length,DurationMinutes,CycleType,costs,Membership
1563558040125,2303,2019-07-19,20:40:40,2019-07-19,21:33:23,Kaunase puiestee,Kalda tee,Mobile App,11.88,52.73,Pedelec,0.0,1 Week Membership
1563558048236,2178,2019-07-19,20:40:48,2019-07-19,20:45:50,Rahu,Kuu,Mobile App,1.53,5.04,Pedelec,0.0,3 month free membership
1563558052771,2312,2019-07-19,20:40:52,2019-07-19,20:47:10,Uueturu,Raatuse,Mobile App,0.93,6.29,Pedelec,0.0,3-Month Free Membership
1563558056900,2365,2019-07-19,20:40:56,2019-07-19,20:47:35,Raatuse,Soola,Mobile App,0.75,6.64,Pedelec,0.0,3 month free membership
1563558072715,2310,2019-07-19,20:41:12,2019-07-19,21:50:09,Tamme gümnaasium,Rüütli,Mobile App,7.73,68.95,Pedelec,1.0,3 month free membership
1563558081071,2233,2019-07-19,20:41:21,2019-07-19,21:07:00,Vanemuise park,Raudteejaam,Mobile App,5.6,25.66,Pedelec,0.0,3 month free membership
1563558081159,2515,2019-07-19,20:41:21,2019-07-19,20:51:59,Põllu,Orava,RFID Card,1.91,10.63,Pedelec,0.0,3-Month Free Membership
1563558088647,2070,2019-07-19,20:41:28,2019-07-19,20:43:35,K. E. von Baeri,Pirogovi plats,RFID Card,0.53,2.11,Pedelec,0.0,Free Membership (with bus card)
1563558099854,2204,2019-07-19,20:41:39,2019-07-19,20:58:17,Soola,Vabadussild,RFID Card,1.87,16.63,Pedelec,0.0,1-month Free Membership
1563558104562,2305,2019-07-19,20:41:44,2019-07-19,20:46:54,Uueturu,Raatuse,Mobile App,0.91,5.17,Pedelec,0.0,3-Month Free Membership
1563558105398,2099,2019-07-19,20:41:45,2019-07-19,21:04:02,Tähtvere spordipark,Vabadussild,Mobile App,2.13,22.29,Pedelec,0.0,1-month Free Membership
1563558119807,2500,2019-07-19,20:41:59,2019-07-19,20:50:49,Sõpruse sild,Anne saun,Mobile App,1.75,8.83,Pedelec,0.0,3 month free membership
1563558119857,2380,2019-07-19,20:41:59,2019-07-19,21:25:23,Tamme puiestee,Raatuse kool,Mobile App,6.63,43.4,Pedelec,0.0,3 month free membership
1563558120630,2624,2019-07-19,20:42:00,2019-07-19,21:30:56,Annelinna kiir,Annelinna kiir,Mobile App,2.26,48.93,Bike,0.0,1 month free membership
1563558140094,2181,2019-07-19,20:42:20,2019-07-19,21:22:44,Annelinna gümnaasium,Anne saun,Mobile App,6.69,40.41,Pedelec,0.0,Free Membership (with bus card)
1563558154130,2448,2019-07-19,20:42:34,2019-07-19,21:27:22,Näituse,Näituse,Mobile App,7.31,44.81,Pedelec,0.0,1 WEEK MEMBERSHIP
1563558160935,2332,2019-07-19,20:42:40,2019-07-19,21:16:22,Kuu,Sepa turg,Mobile App,5.02,33.7,Pedelec,0.0,1 month free membership
1563558181317,2108,2019-07-19,20:43:01,2019-07-19,21:15:26,Uueturu,K. E. von Baeri,Mobile App,5.97,32.41,Pedelec,0.0,3-Month Free Membership
1563558183588,2116,2019-07-19,20:43:03,2019-07-19,20:59:14,Magistri,Roosi,Mobile App,2.91,16.18,Pedelec,0.0,3 month free membership
1563558184171,2346,2019-07-19,20:43:04,2019-07-19,21:13:18,Uueturu,Vahi,RFID Card,4.16,30.23,Pedelec,0.0,Free Membership (with bus card)
1563558191079,2578,2019-07-19,20:43:11,2019-07-19,20:56:29,Tulbi,Riiamäe,Mobile App,0.01,13.31,Bike,0.0,3 month free membership
1563558197905,2504,2019-07-19,20:43:17,2019-07-19,21:20:18,Annelinna kiir,Kivilinna,Mobile App,1.72,37.01,Pedelec,0.0,3 month free membership
1563558199425,2467,2019-07-19,20:43:19,2019-07-19,21:39:27,Papli,Undetermined,Mobile App,6.65,56.14,Pedelec,0.0,1-month Free Membership
1563558200943,2185,2019-07-19,20:43:20,2019-07-19,21:20:21,Annelinna kiir,Kivilinna,RFID Card,1.73,37.01,Pedelec,0.0,Free Membership (with bus card)
1563558202787,2425,2019-07-19,20:43:22,2019-07-19,21:22:44,Annelinna gümnaasium,Anne saun,RFID Card,6.67,39.37,Pedelec,0.0,Free Membership (with bus card)
1563558227212,2762,2019-07-19,20:43:47,2019-07-19,20:49:50,Torni,K. E. von Baeri,Mobile App,1.34,6.05,Bike,0.0,3-Month Free Membership
1563558227574,2215,2019-07-19,20:43:47,2019-07-19,20:51:31,Roosi,Orava,Mobile App,1.02,7.74,Pedelec,0.0,3-Month Free Membership
1563558234103,2461,2019-07-19,20:43:54,2019-07-19,20:55:23,Roosi,Vahi,Mobile App,3.11,11.48,Pedelec,0.0,Free Membership (with bus card)
1563558236691,2397,2019-07-19,20:43:56,2019-07-19,20:59:50,Kaunase puiestee,Rahu,Mobile App,4.33,15.89,Pedelec,0.0,1 month free membership
1563558242038,2268,2019-07-19,20:44:02,2019-07-19,21:02:03,Karete,Tarmeko,Mobile App,2.89,18.02,Pedelec,0.0,3 month free membership
1563558244388,2669,2019-07-19,20:44:04,2019-07-19,20:48:16,Näituse,Veeriku,RFID Card,0.84,4.19,Bike,0.0,Free Membership (with bus card)
1563558253630,2570,2019-07-19,20:44:13,2019-07-19,20:48:27,Näituse,Veeriku,RFID Card,0.83,4.23,Bike,0.0,Free Membership (with bus card)
1563558256606,2396,2019-07-19,20:44:16,2019-07-19,21:32:00,Annelinna kiir,Annelinna kiir,Mobile App,2.17,47.73,Pedelec,0.0,3 month free membership
1563558260139,2326,2019-07-19,20:44:20,2019-07-19,20:51:37,Roosi,Orava,Mobile App,1.01,7.28,Pedelec,0.0,3-Month Free Membership
1563558277235,2151,2019-07-19,20:44:37,2019-07-19,21:33:32,Kivilinna,Kivilinna,Mobile App,6.19,48.92,Pedelec,0.0,1 DAY MEMBERSHIP
1563558284604,2749,2019-07-19,20:44:44,2019-07-19,21:35:44,Raatuse,Raatuse kool,Mobile App,7.3,51.0,Bike,0.0,1 DAY MEMBERSHIP
1563558299500,2601,2019-07-19,20:44:59,2019-07-19,20:45:36,Rahu,Rahu,Mobile App,0.01,0.62,Bike,0.0,3-Month Free Membership
1563558300419,2711,2019-07-19,20:45:00,2019-07-19,20:50:19,Anne saun,Annelinn,RFID Card,0.83,5.32,Bike,0.0,Free Membership (with bus card)
1563558312876,2543,2019-07-19,20:45:12,2019-07-19,20:59:21,Raatuse,Tamme gümnaasium,Mobile App,3.71,14.14,Pedelec,0.0,3-Month Free Membership
1563558318698,2098,2019-07-19,20:45:18,2019-07-19,21:40:35,Turusild,Anne saun,Mobile App,6.06,55.27,Pedelec,0.0,3 month free membership
1563558357342,2101,2019-07-19,20:45:57,2019-07-19,20:55:52,Lossi,Papli,Mobile App,2.11,9.92,Pedelec,0.0,3 month free membership
1563558360609,2083,2019-07-19,20:46:00,2019-07-19,21:07:07,Annelinna kiir,Magistri,Mobile App,3.73,21.12,Pedelec,0.0,3 month free membership
1563558361521,2121,2019-07-19,20:46:01,2019-07-19,20:53:08,Rahu,Postimaja,Mobile App,1.44,7.12,Pedelec,0.0,3-Month Free Membership
1563558361841,2102,2019-07-19,20:46:01,2019-07-19,21:24:06,Uueturu,Soola,RFID Card,7.04,38.07,Pedelec,0.0,1-month Free Membership
1563558362513,2230,2019-07-19,20:46:02,2019-07-19,21:40:32,Eeden,Raatuse,Mobile App,2.64,54.49,Pedelec,0.0,1 month free membership
1563558367495,2718,2019-07-19,20:46:07,2019-07-19,20:51:54,Karete,Viie tee rist,Mobile App,1.43,5.79,Bike,0.0,Free Membership (with bus card)
1563558368031,2166,2019-07-19,20:46:08,2019-07-19,21:38:02,Karete,Karete,Mobile App,1.78,51.91,Pedelec,0.0,1 WEEK MEMBERSHIP
1563558368660,2051,2019-07-19,20:46:08,2019-07-19,20:54:55,Aleksandri,Kalda tee,Mobile App,1.82,8.79,Pedelec,0.0,3-Month Free Membership
1563558371126,2697,2019-07-19,20:46:11,2019-07-19,21:03:02,Kaunase puiestee,Pirogovi plats,Mobile App,3.36,16.86,Bike,0.0,1-month Free Membership
1563558377294,2260,2019-07-19,20:46:17,2019-07-19,20:55:54,Uueturu,Näituse,Mobile App,1.5,9.62,Pedelec,0.0,3 month free membership
1563558388641,2232,2019-07-19,20:46:28,2019-07-19,21:16:23,Kuu,Sepa turg,Mobile App,3.53,29.91,Pedelec,0.0,3 month free membership
1563558420845,2455,2019-07-19,20:47:00,2019-07-19,21:06:52,Annelinna kiir,Magistri,Mobile App,3.62,19.86,Pedelec,0.0,3 month free membership
1563558423681,2761,2019-07-19,20:47:03,2019-07-19,21:23:18,Kalda tee,Vabadussild,Mobile App,6.84,36.25,Bike,0.0,3 month free membership
1563558426460,2333,2019-07-19,20:47:06,2019-07-19,21:23:49,Karete,Põllu,Mobile App,8.38,36.71,Pedelec,0.0,Free Membership (with bus card)
1563558455273,2721,2019-07-19,20:47:35,2019-07-19,21:41:00,Põhja puiestee,Põhja puiestee,RFID Card,14.7,53.42,Bike,0.0,Free Membership (with bus card)
1563558469891,2449,2019-07-19,20:47:49,2019-07-19,20:59:55,Kaunase puiestee,Rahu,Mobile App,4.17,12.09,Pedelec,0.0,Free Membership (with bus card)
1563558514196,2379,2019-07-19,20:48:34,2019-07-19,21:47:04,Annelinna kiir,Annelinna kiir,Mobile App,3.78,58.5,Pedelec,0.0,1 month free membership
1563558524742,2275,2019-07-19,20:48:44,2019-07-19,21:22:43,Annelinna gümnaasium,Anne saun,Mobile App,6.62,33.98,Pedelec,0.0,Free Membership (with bus card)
1563558533538,2412,2019-07-19,20:48:53,2019-07-19,21:41:47,Tamme staadion,Soola,RFID Card,2.85,52.91,Pedelec,0.0,Free Membership (with bus card)
1563558546609,2442,2019-07-19,20:49:06,2019-07-19,21:38:35,Veeriku,Rahu,RFID Card,3.52,49.49,Pedelec,0.0,Free Membership (with bus card)
1563558557388,2733,2019-07-19,20:49:17,2019-07-19,20:54:49,Uueturu,Raatuse kool,Mobile App,1.18,5.53,Bike,0.0,3 month free membership
1563558559122,2125,2019-07-19,20:49:19,2019-07-19,21:20:32,Ülejõe park,Rahu,Mobile App,8.55,31.22,Pedelec,0.0,3 month free membership
1563558572395,2708,2019-07-19,20:49:32,2019-07-19,20:50:51,Papli,Papli,Mobile App,0.02,1.31,Bike,0.0,Free Membership (with bus card)
1563558582879,2123,2019-07-19,20:49:42,2019-07-19,21:38:43,Veeriku,Rahu,RFID Card,3.58,49.02,Pedelec,0.0,Free Membership (with bus card)
1563558593957,2535,2019-07-19,20:49:53,2019-07-19,21:03:35,Postimaja,Ränilinn,Mobile App,3.54,13.7,Pedelec,0.0,1 DAY MEMBERSHIP
1563558632079,2266,2019-07-19,20:50:32,2019-07-19,21:13:49,K. E. von Baeri,Riiamäe,RFID Card,5.34,23.28,Pedelec,0.0,3-Month Free Membership
1563558645319,2365,2019-07-19,20:50:45,2019-07-19,21:00:21,Soola,Papli,Mobile App,1.16,9.6,Pedelec,0.0,3-Month Free Membership
1563558648054,2293,2019-07-19,20:50:48,2019-07-19,21:41:30,EMÜ spordihoone,Sõbra,Mobile App,4.56,50.71,Pedelec,0.0,3-Month Free Membership
1563558663404,2735,2019-07-19,20:51:03,2019-07-19,20:58:30,Soola,Papli,RFID Card,1.16,7.44,Bike,0.0,Free Membership (with bus card)
1563558666334,2237,2019-07-19,20:51:06,2019-07-19,21:04:12,Aparaaditehas,Annelinn,Mobile App,0.0,13.11,Pedelec,0.0,3 month free membership
1563558667086,2614,2019-07-19,20:51:07,2019-07-19,20:56:14,Uueturu,TÜ raamatukogu,Mobile App,0.42,5.12,Bike,0.0,3 month free membership
1563558686208,2496,2019-07-19,20:51:26,2019-07-19,20:55:35,Kaunase puiestee,Eeden,RFID Card,0.8,4.15,Pedelec,0.0,Free Membership (with bus card)
1563558692110,2513,2019-07-19,20:51:32,2019-07-19,20:55:32,Kaunase puiestee,Eeden,Mobile App,0.8,4.01,Bike,0.0,3-Month Free Membership
1563558702725,2645,2019-07-19,20:51:42,2019-07-19,21:10:26,Veeriku,Riiamäe,RFID Card,2.13,18.73,Bike,0.0,Free Membership (with bus card)
1563558712566,2226,2019-07-19,20:51:52,2019-07-19,20:58:14,Pirogovi plats,Vabadussild,RFID Card,1.07,6.37,Pedelec,0.0,1-month Free Membership
1563558717614,2199,2019-07-19,20:51:57,2019-07-19,21:09:48,Ihaste,Ihaste,Mobile App,1.84,17.86,Pedelec,0.0,3-Month Free Membership
1563558737464,2431,2019-07-19,20:52:17,2019-07-19,21:12:23,Karete,Raatuse kool,Mobile App,5.39,20.09,Pedelec,0.0,3 month free membership
1563558797536,2312,2019-07-19,20:53:17,2019-07-19,21:29:34,Raatuse,Vanemuise park,Mobile App,11.34,36.28,Pedelec,0.0,3-Month Free Membership
1563558806612,2149,2019-07-19,20:53:26,2019-07-19,20:57:56,Raatuse kool,Magistri,Mobile App,0.86,4.51,Pedelec,0.0,1 YEAR MEMBERSHIP
1563558812149,2134,2019-07-19,20:53:32,2019-07-19,20:59:15,Orava,Orava,RFID Card,0.95,5.72,Pedelec,0.0,3-Month Free Membership
1563558812510,2287,2019-07-19,20:53:32,2019-07-19,21:42:40,Postimaja,Rahu,Mobile App,0.0,49.13,Pedelec,0.0,3-Month Free Membership
1563558817452,2208,2019-07-19,20:53:37,2019-07-19,21:32:23,Mõisavahe,Magistri,Mobile App,4.7,38.77,Pedelec,0.0,3 month free membership
1563558818182,2242,2019-07-19,20:53:38,2019-07-19,21:31:09,Mõisavahe,Magistri,Mobile App,4.54,37.51,Pedelec,0.0,3 month free membership
1563558864981,2192,2019-07-19,20:54:24,2019-07-19,21:34:14,Põhja puiestee,Põhja puiestee,Mobile App,8.34,39.83,Pedelec,0.0,3 month free membership
1563558894033,2739,2019-07-19,20:54:54,2019-07-19,20:57:35,Kaunase puiestee,Kalda tee,Mobile App,0.75,2.7,Bike,0.0,3-Month Free Membership
1563558895074,2173,2019-07-19,20:54:55,2019-07-19,21:34:05,Põhja puiestee,Põhja puiestee,Mobile App,0.0,39.18,Pedelec,0.0,3-Month Free Membership
1563558918499,2359,2019-07-19,20:55:18,2019-07-19,21:19:54,Kannikese,Aleksandri,Mobile App,4.24,24.6,Pedelec,0.0,3 month free membership
1563558934034,2700,2019-07-19,20:55:34,2019-07-19,20:59:26,Veeriku,Näituse,RFID Card,0.83,3.87,Bike,0.0,Free Membership (with bus card)
1563558938892,2654,2019-07-19,20:55:38,2019-07-19,20:59:06,Tamme kool,Tamme staadion,Mobile App,0.7,3.47,Pedelec,0.0,3 month free membership
1563558950254,2496,2019-07-19,20:55:50,2019-07-19,21:01:53,Eeden,Soola,RFID Card,1.52,6.05,Pedelec,0.0,3-Month Free Membership
1563558968990,2372,2019-07-19,20:56:08,2019-07-19,21:04:04,Tarmeko,Soola,RFID Card,1.72,7.93,Pedelec,0.0,Free Membership (with bus card)
1563558974109,2254,2019-07-19,20:56:14,2019-07-19,21:00:33,Papli,AHHAA,Mobile App,0.96,4.33,Pedelec,0.0,1 Week Membership
1563558977194,2616,2019-07-19,20:56:17,2019-07-19,21:03:13,Pargi,Aparaaditehas,Mobile App,1.05,6.95,Bike,0.0,1 WEEK MEMBERSHIP
1563558989560,2305,2019-07-19,20:56:29,2019-07-19,21:01:26,Raatuse,Soola,RFID Card,1.25,4.95,Pedelec,0.0,1-month Free Membership
1563559000482,2072,2019-07-19,20:56:40,2019-07-19,21:04:04,TÜ raamatukogu,Aparaaditehas,Mobile App,0.0,7.39,Pedelec,0.0,3 month free membership
1563559000991,2692,2019-07-19,20:56:40,2019-07-19,20:57:54,Karete,Karete,Mobile App,0.14,1.23,Bike,0.0,Free Membership (with bus card)
1563559020737,2578,2019-07-19,20:57:00,2019-07-19,21:00:49,Riiamäe,Soola,Mobile App,0.02,3.81,Bike,0.0,3 month free membership
1563559038151,2202,2019-07-19,20:57:18,2019-07-19,21:05:15,Tamme gümnaasium,Tamme gümnaasium,RFID Card,1.81,7.95,Pedelec,0.0,3-Month Free Membership
1563559052065,2128,2019-07-19,20:57:32,2019-07-19,21:30:57,Kalda tee,Orava,Mobile App,3.48,33.43,Pedelec,0.0,3 month free membership
1563559068987,2294,2019-07-19,20:57:48,2019-07-19,21:51:19,Tähtvere spordipark,K. E. von Baeri,Mobile App,1.96,53.51,Pedelec,0.0,1 DAY MEMBERSHIP
1563559071733,2487,2019-07-19,20:57:51,2019-07-19,21:21:09,Magistri,Vahi,Mobile App,4.01,23.29,Pedelec,0.0,Free Membership (with bus card)
1563559103314,2692,2019-07-19,20:58:23,2019-07-19,21:08:45,Karete,Tarmeko,Mobile App,3.03,10.38,Bike,0.0,Free Membership (with bus card)
1563559107810,2088,2019-07-19,20:58:27,2019-07-19,21:22:02,Magistri,Vahi,Mobile App,4.05,23.59,Pedelec,0.0,Free Membership (with bus card)
1563559114951,2107,2019-07-19,20:58:34,2019-07-19,21:25:42,Kalda tee,Ihaste,Mobile App,7.52,27.13,Pedelec,0.0,3-Month Free Membership
1563559131463,2374,2019-07-19,20:58:51,2019-07-19,21:30:53,Kalda tee,Orava,Mobile App,3.49,32.03,Pedelec,0.0,3 month free membership
1563559133118,2745,2019-07-19,20:58:53,2019-07-19,21:02:11,K. E. von Baeri,Rüütli,Mobile App,0.56,3.31,Bike,0.0,3-Month Free Membership
1563559162078,2171,2019-07-19,20:59:22,2019-07-19,21:06:40,Tamme staadion,Näituse,Mobile App,1.78,7.3,Pedelec,0.0,3 month free membership
1563559162660,2659,2019-07-19,20:59:22,2019-07-19,21:03:41,Kannikese,Veeriku,Mobile App,0.98,4.31,Bike,0.0,Free Membership (with bus card)
1563559163045,2172,2019-07-19,20:59:23,2019-07-19,21:54:07,Ihaste,Vabadussild,Mobile App,8.2,54.75,Pedelec,0.0,3 month free membership
1563559168514,2053,2019-07-19,20:59:28,2019-07-19,21:30:33,Rahu,Annelinna keskus,RFID Card,5.18,31.08,Pedelec,0.0,Free Membership (with bus card)
1563559170069,2391,2019-07-19,20:59:30,2019-07-19,21:16:58,Tarmeko,Vahi,RFID Card,5.44,17.47,Pedelec,0.0,1 Year Membership
1563559180754,2278,2019-07-19,20:59:40,2019-07-19,21:38:40,Kivilinna,Eeden,RFID Card,2.42,38.99,Pedelec,0.0,Free Membership (with bus card)
1563559186010,2226,2019-07-19,20:59:46,2019-07-19,21:04:41,Vabadussild,Raatuse,RFID Card,0.88,4.92,Pedelec,0.0,Free Membership (with bus card)
1563559187194,2229,2019-07-19,20:59:47,2019-07-19,21:16:39,Roosi,Põllu,RFID Card,2.73,16.87,Pedelec,0.0,Free Membership (with bus card)
1563559232320,2725,2019-07-19,21:00:32,2019-07-19,21:07:33,Näituse,Magistri,RFID Card,1.57,7.01,Bike,0.0,Free Membership (with bus card)
1563559239124,2116,2019-07-19,21:00:39,2019-07-19,21:59:29,Roosi,Kaunase puiestee,Mobile App,3.84,58.84,Pedelec,0.0,1 month free membership
1563559260695,2101,2019-07-19,21:01:00,2019-07-19,21:12:56,Papli,Annelinna kiir,RFID Card,2.09,11.94,Pedelec,0.0,Free Membership (with bus card)
1563559265064,2246,2019-07-19,21:01:05,2019-07-19,21:21:25,Raudteejaam,Raudteejaam,RFID Card,0.48,20.35,Pedelec,0.0,Free Membership (with bus card)
1563559273225,2316,2019-07-19,21:01:13,2019-07-19,21:21:28,Raudteejaam,Raudteejaam,Mobile App,0.48,20.25,Pedelec,0.0,1 month free membership
1563559277620,2516,2019-07-19,21:01:17,2019-07-19,21:08:49,Aleksandri,Tarmeko,Mobile App,1.72,7.53,Pedelec,0.0,3-Month Free Membership
1563559281245,2348,2019-07-19,21:01:21,2019-07-19,21:49:54,Ihaste,Ihaste,RFID Card,5.09,48.56,Pedelec,0.0,Free Membership (with bus card)
1563559288799,2365,2019-07-19,21:01:28,2019-07-19,21:15:00,Papli,Annelinna keskus,Mobile App,2.64,13.52,Pedelec,0.0,3-Month Free Membership
1563559296935,2433,2019-07-19,21:01:36,2019-07-19,21:04:15,Lõunakeskus,Lõunakeskus,Mobile App,0.0,2.64,Pedelec,0.0,Free Membership (with bus card)
1563559321698,2227,2019-07-19,21:02:01,2019-07-19,21:20:03,Lõunakeskus,Rahu,Mobile App,4.27,18.03,Pedelec,0.0,3-Month Free Membership
1563559354938,2496,2019-07-19,21:02:34,2019-07-19,21:40:11,Soola,Torni,Mobile App,3.33,37.6,Pedelec,0.0,3-Month Free Membership
1563559359575,2268,2019-07-19,21:02:39,2019-07-19,21:38:25,Tarmeko,Soola,Mobile App,3.13,35.77,Pedelec,0.0,3 month free membership
1563559362147,2059,2019-07-19,21:02:42,2019-07-19,21:21:53,Rüütli,Ränilinn,Mobile App,5.64,19.2,Pedelec,0.0,3-Month Free Membership
1563559363220,2733,2019-07-19,21:02:43,2019-07-19,21:04:48,Raatuse kool,Raatuse,Mobile App,0.32,2.09,Bike,0.0,3 month free membership
1563559363501,2213,2019-07-19,21:02:43,2019-07-19,21:14:30,Pirogovi plats,Raatuse kool,Mobile App,2.45,11.78,Pedelec,0.0,1 YEAR MEMBERSHIP
1563559375557,2438,2019-07-19,21:02:55,2019-07-19,21:29:12,Lõunakeskus,Soola,Mobile App,4.87,26.27,Pedelec,0.0,3-Month Free Membership
1563559385742,2474,2019-07-19,21:03:05,2019-07-19,21:49:40,Ihaste,Ihaste,RFID Card,4.95,46.58,Pedelec,0.0,Free Membership (with bus card)
1563559388799,2124,2019-07-19,21:03:08,2019-07-19,21:38:02,Kivilinna,Annelinna kiir,Mobile App,2.02,34.89,Pedelec,0.0,3-Month Free Membership
1563559396842,2529,2019-07-19,21:03:16,2019-07-19,21:38:27,Sõpruse sild,Soola,Mobile App,2.57,35.18,Pedelec,0.0,Free Membership (with bus card)
1563559406722,2417,2019-07-19,21:03:26,2019-07-19,21:06:26,Torni,J. Hurda,Mobile App,0.89,3.0,Pedelec,0.0,1 YEAR MEMBERSHIP
1563559418263,2167,2019-07-19,21:03:38,2019-07-19,21:18:31,Raatuse kool,Eeden,Mobile App,0.0,14.89,Pedelec,0.0,3-Month Free Membership
1563559418772,2588,2019-07-19,21:03:38,2019-07-19,21:20:30,Karete,Näituse,Mobile App,4.55,16.86,Bike,0.0,3 month free membership
1563559435503,2051,2019-07-19,21:03:55,2019-07-19,21:13:06,Kalda tee,Sõpruse sild,RFID Card,1.42,9.19,Pedelec,0.0,Free Membership (with bus card)
1563559496661,2575,2019-07-19,21:04:56,2019-07-19,21:40:29,Uueturu,Raatuse,Mobile App,1.35,35.54,Bike,0.0,1-month Free Membership
1563559505307,2513,2019-07-19,21:05:05,2019-07-19,21:12:13,Eeden,Mõisavahe,Mobile App,2.39,7.14,Bike,0.0,3 month free membership
1563559543266,2321,2019-07-19,21:05:43,2019-07-19,21:52:43,Tähtvere spordipark,Vabadussild,RFID Card,1.59,47.01,Pedelec,0.0,Free Membership (with bus card)
1563559552228,2433,2019-07-19,21:05:52,2019-07-19,21:23:46,Lõunakeskus,Tarmeko,Mobile App,4.58,17.9,Pedelec,0.0,Free Membership (with bus card)
1563559566615,2531,2019-07-19,21:06:06,2019-07-19,21:52:55,Tähtvere spordipark,Vabadussild,RFID Card,1.58,46.82,Pedelec,0.0,Free Membership (with bus card)
1563559590889,2103,2019-07-19,21:06:30,2019-07-19,21:18:22,Soola,Torni,Mobile App,2.78,11.86,Pedelec,0.0,3-Month Free Membership
1563559593912,2654,2019-07-19,21:06:33,2019-07-19,21:21:59,Tamme staadion,Viie tee rist,RFID Card,2.02,15.43,Pedelec,0.0,3-Month Free Membership
1563559596088,2708,2019-07-19,21:06:36,2019-07-19,21:14:28,Papli,Uueturu,Mobile App,1.44,7.87,Bike,0.0,3-Month Free Membership
1563559611166,2670,2019-07-19,21:06:51,2019-07-19,21:14:33,Torni,J. Hurda,RFID Card,1.11,7.71,Bike,0.0,1-month Free Membership
1563559618326,2216,2019-07-19,21:06:58,2019-07-19,21:09:28,ERM,ERM,Mobile App,0.01,2.51,Pedelec,0.0,1 YEAR MEMBERSHIP
1563559624202,2392,2019-07-19,21:07:04,2019-07-19,21:18:11,Vanemuise park,J. Hurda,Mobile App,2.46,11.12,Pedelec,0.0,3-Month Free Membership
1563559627926,2762,2019-07-19,21:07:07,2019-07-19,21:11:57,K. E. von Baeri,Rüütli,Mobile App,1.16,4.83,Bike,0.0,3 month free membership
1563559644200,2204,2019-07-19,21:07:24,2019-07-19,21:31:57,Vabadussild,Kvissentali,RFID Card,5.16,24.55,Pedelec,0.0,Free Membership (with bus card)
1563559665609,2298,2019-07-19,21:07:45,2019-07-19,21:30:55,Vabadussild,Kvissentali,RFID Card,2.87,23.16,Pedelec,0.0,Free Membership (with bus card)
1563559692060,2054,2019-07-19,21:08:12,2019-07-19,21:09:36,Põhja puiestee,Põhja puiestee,RFID Card,0.08,1.41,Pedelec,0.0,Free Membership (with bus card)
1563559694036,2372,2019-07-19,21:08:14,2019-07-19,21:25:43,Soola,Ihaste,Mobile App,5.5,17.49,Pedelec,0.0,3 month free membership
1563559699087,2252,2019-07-19,21:08:19,2019-07-19,21:17:08,Põhja puiestee,Annelinna kiir,RFID Card,2.09,8.82,Pedelec,0.0,Free Membership (with bus card)
1563559718222,2305,2019-07-19,21:08:38,2019-07-19,21:14:48,Soola,Raatuse kool,RFID Card,1.71,6.18,Pedelec,0.0,1-month Free Membership
1563559727545,2532,2019-07-19,21:08:47,2019-07-19,21:29:51,Aleksandri,Põllu,RFID Card,4.99,21.07,Pedelec,0.0,Free Membership (with bus card)
1563559754674,2191,2019-07-19,21:09:14,2019-07-19,21:52:06,Anne saun,Magistri,Mobile App,4.53,42.87,Pedelec,0.0,1 WEEK MEMBERSHIP
1563559759847,2215,2019-07-19,21:09:19,2019-07-19,21:14:30,Orava,Roosi,Mobile App,1.01,5.17,Pedelec,0.0,3-Month Free Membership
1563559766302,2272,2019-07-19,21:09:26,2019-07-19,21:20:59,Tarmeko,Mõisavahe,Mobile App,4.0,11.55,Pedelec,0.0,Free Membership (with bus card)
1563559770054,2326,2019-07-19,21:09:30,2019-07-19,21:14:28,Orava,Roosi,Mobile App,1.01,4.97,Pedelec,0.0,3-Month Free Membership
1563559789580,2109,2019-07-19,21:09:49,2019-07-19,21:18:27,Pirogovi plats,Torni,Mobile App,1.86,8.64,Pedelec,0.0,3-Month Free Membership
1563559791482,2377,2019-07-19,21:09:51,2019-07-19,21:52:14,Anne saun,Magistri,Mobile App,4.37,42.39,Pedelec,0.0,1 Year Membership
1563559795559,2500,2019-07-19,21:09:55,2019-07-19,21:52:10,Anne saun,Magistri,Mobile App,4.4,42.25,Pedelec,0.0,1 YEAR MEMBERSHIP
1563559796523,2060,2019-07-19,21:09:56,2019-07-19,21:16:40,Põhja puiestee,Annelinna kiir,RFID Card,2.0,6.73,Pedelec,0.0,Free Membership (with bus card)
1563559805582,2760,2019-07-19,21:10:05,2019-07-19,21:15:02,Eeden,Papli,Mobile App,0.91,4.96,Bike,0.0,1-month Free Membership
1563559810710,2216,2019-07-19,21:10:10,2019-07-19,21:23:28,ERM,Kaunase puiestee,Mobile App,3.86,13.3,Pedelec,0.0,Free Membership (with bus card)
1563559820569,2578,2019-07-19,21:10:20,2019-07-19,21:12:38,Soola,Aura veekeskus,RFID Card,0.02,2.31,Bike,0.0,3-Month Free Membership
1563559824211,2274,2019-07-19,21:10:24,2019-07-19,21:16:07,Kivilinna,Kalda tee,Mobile App,1.57,5.72,Pedelec,0.0,1-month Free Membership
1563559832741,2334,2019-07-19,21:10:32,2019-07-19,21:26:03,Pirogovi plats,Annelinn,RFID Card,3.31,15.52,Pedelec,0.0,Free Membership (with bus card)
1563559877858,2241,2019-07-19,21:11:17,2019-07-19,21:14:55,Ülejõe park,Roosi,Mobile App,0.36,3.63,Pedelec,0.0,3-Month Free Membership
